# GENERATED by scripts/sentence_census.py -- do not edit.
# Edit metadata/NON_MF_SENTENCE_MAP.tsv and regenerate.
# Manuscript SHA-256: 3635091793cb04f0660c9c152ccdcb7ba58792167f68399848730c46814a8f93
key	line	section	env	label	status	decls	sentence
0f22bdbc4184	299	Introduction	mainthm	thm:torsion-free	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeFullMFRadical_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeTheoremLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedTorsionFreeTheoremOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptTorsionFreeTheorem_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptTorsionFreeTheoremOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerForms.manuscriptTorsionFreeTheoremLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreePrinted.PrintedTorsionFreeTheorem GroupApproximation.Manuscript.NonMF.TorsionFreeLeastAreaAssembly.manuscriptTorsionFreeTheorem_of_leastAreaLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeOsinNotion.PrintedTorsionFreeTheoremOsin GroupApproximation.Manuscript.NonMF.TorsionFreeOsinNotion.manuscriptTorsionFreeTheoremOsin_of_leastAreaLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeLiteratureInputsLeastArea.manuscriptTorsionFreeTheorem_of_hullLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeLiteratureInputsLeastArea.manuscriptTorsionFreeTheoremOsin_of_hullLeaves GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_leastAreaInputs GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_leastAreaInputs GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_leastAreaKOLeaves GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_leastAreaKOLeaves GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_leastAreaZipFold GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_leastAreaZipFold GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_leastAreaFold GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_leastAreaFold GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeFullMFRadical_of_greendlinger GroupApproximation.Manuscript.NonMF.TheoremC.manuscriptTorsionFreeSimplified_of_greendlinger	There is a two-generated, finitely presented, torsion-free, acylindrically hyperbolic group $Q$ with property~\textup{(T)} such that every homomorphism from $Q$ to an MF group is trivial. In particular, no nontrivial quotient of $Q$ is MF\@.
27e0c2f96db3	305	Introduction		thm:torsion-free	attribution	GroupApproximation.Manuscript.NonMF.TheoremC.LiteratureInputs GroupApproximation.Manuscript.NonMF.TorsionFree.saturation	Section~\ref{sec:torsion-free} builds $Q$ from Fournier-Facio's torsion-free property-\textup{(T)} group~\cite[\S2]{FFF} and Hull's small cancellation theorem~\cite{Hull}.
dce7a9ff4e83	305	Introduction		thm:torsion-free	partial	GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebra_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebraLimitSet_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeGreendlingerLeaf.printedRegularNonMFAlgebraOsin_of_greendlinger GroupApproximation.Manuscript.NonMF.TorsionFreeLeastAreaAssembly.manuscriptRegularNonMFAlgebra_of_leastAreaLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeOsinNotion.manuscriptRegularNonMFAlgebraOsin_of_leastAreaLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeLiteratureInputsLeastArea.manuscriptRegularNonMFAlgebra_of_hullLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeLiteratureInputsLeastArea.manuscriptRegularNonMFAlgebraOsin_of_hullLeaves GroupApproximation.Manuscript.NonMF.TorsionFreeSectionAssembly.manuscriptRegularNonMFAlgebra_of_hullLeaves_closedGO GroupApproximation.Manuscript.NonMF.TorsionFreeSectionAssembly.manuscriptRegularNonMFAlgebraOsin_of_hullLeaves_closedGO GroupApproximation.Manuscript.NonMF.TorsionFreeSectionAssembly.manuscriptRegularNonMFAlgebraLimitSet_of_hullLeaves_closedGO	Its reduced $C^*$-algebra is simple, has a unique tracial state and stable rank one, and is not MF\@.
27d456b915c0	312	Related work			attribution		Blackadar and Kirchberg introduced the notions of MF and NF algebras in a 1994 Oberwolfach abstract~\cite{BK94}.
5d8b94bc850e	312	Related work			attribution		They wrote that the classes of NF, strong NF, and separable nuclear stably finite $C^*$-algebras might coincide.
14ee41b7f3cc	312	Related work			attribution		Their 1997 paper developed these notions and proved that a separable $C^*$-algebra is NF if and only if it is nuclear and MF~\cite{BK}.
82cac0c03a39	312	Related work			attribution		It also asked whether every separable nuclear stably finite $C^*$-algebra is quasidiagonal; for algebras that satisfy the universal coefficient theorem and have a faithful trace, the theorem of Tikuisis, White, and Winter recalled above answers this~\cite{TWW}.
ba77c51e9726	312	Related work			attribution		The question without nuclearity, whether every stably finite $C^*$-algebra is MF, is the MF problem, also posed by Blackadar and Kirchberg~\cite[\S6]{GoldbringHart}.
6edef6dc2d68	312	Related work			formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_positiveMFProblemAnswerMakesEveryCountableGroupMF	A positive answer would make every countable group MF, because the reduced group $C^*$-algebra is separable and stably finite; Lubotzky--Oppenheim and, separately, Thom noted this when they listed operator norm approximation of groups among the open approximation problems~\cite{LubotzkyOppenheim,Thom}.
c8241b12c037	312	Related work			attribution		Carri\'on, Dadarlat, and Eckhardt introduced MF groups~\cite{CDE}, and whether every countable group is MF remained open~\cite{Korchagin,BDL}.
abfcbcb3af2b	312	Related work			formalized	GroupApproximation.Manuscript.NonMF.PriorWork.printedNegativeConnesEmbeddingSentence	The MF problem itself was answered negatively in 2020: the failure of the Connes embedding problem~\cite{MIPRE} yields a $\mathrm{II}_1$ factor that embeds in no norm ultraproduct of matrix algebras, hence a separable stably finite $C^*$-algebra that is not MF~\cite[Proposition~6.1 and Remark~6.2]{GoldbringHart}.
4c82f6049796	312	Related work			formalized	GroupApproximation.Manuscript.OneSidedMFRadical.UnitGroupHeadline.manuscriptUnitGroupHeadline	Theorem~\ref{thm:headline} gives a counterexample among reduced group $C^*$-algebras and answers the group question.
213a6657c8ff	338	Related work			attribution		Theorem~\ref{thm:compression-criterion} uses the configuration of the nonsofic construction~\cite[Proposition~2.3]{OAI}: a property-\textup{(T)} subgroup $L$ conjugated into itself by an element $u$, and an element $c$ commuting with $L$ whose conjugate $ucu^{-1}$ does not.
de554b7cd342	338	Related work			attribution		There, soficity and the rigidity theorems of Kun~\cite{Kun16} and Kun--Thom~\cite{KT19} force the centralizing subgroup to be locally embeddable into finite groups, and a copy of Thompson's group $V$ gives the contradiction.
523f02126056	338	Related work			formalized	GroupApproximation.Manuscript.OneSidedMFRadical.RelatedWork.manuscriptSentence_relatedWorkKazhdanRigidity GroupApproximation.Manuscript.OneSidedMFRadical.TransportProjectionCommutation.commute_sigmaB_projection GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptSentence_commutatorHilbertSchmidtVanishing GroupApproximation.Manuscript.OneSidedMFRadical.RankTwelveEndpoint.manuscriptPropositionDefect GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptOneSidedCompressionCriterion GroupApproximation.Manuscript.OneSidedMFRadical.NormalKazhdanPrintedRoute.manuscriptNormalKazhdanRadical_printedRoute	Here the rigidity comes from the Kazhdan projection of $L$ in a norm matrix corona, which commutes with the compressor because the corona is stably finite, and the obstruction is a commutator $[ucu^{-1},\ell]\ne1$ that every operator norm asymptotic representation sends to $1$ in Hilbert--Schmidt norm; Theorem~\ref{thm:normal-kazhdan} then shows that every corona homomorphism is trivial on each normal Kazhdan subgroup of the defect.
b89e90ea6607	338	Related work			attribution		The group $H$ is the group of~\cite{OAI}, and Theorem~\ref{thm:torsion-free} reuses Fournier-Facio's configuration~\cite{FFF}.
9e2046c330c8	338	Related work			attribution		Bachner--Dogon--Lubotzky showed that for groups of Deligne type, operator--Hilbert--Schmidt stability would imply that the group is not MF~\cite[Proposition~1.5]{BDL}.
ea89f566cf20	338	Related work			structural		Here the compression relation replaces the stability hypothesis.
a494a9e94d28	338	Related work			attribution		Eckhardt's note~\cite{Eckhardt} gives a short, elementary proof that certain generalized wreath products are not MF\@.
6a52924d8260	366	Corona homomorphisms	lemma	prop:mf-residual-calculus	structural		Let $G$ be countable and $K\le G$.
a8e4ac99b640	366	Corona homomorphisms	lemma	prop:mf-residual-calculus	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.allMFTargetsKill_iff_allCoronasKill GroupApproximation.Manuscript.NonMFSentences.PrintedAllMFTargetsKillIffAllCoronasKill GroupApproximation.Manuscript.NonMFSentences.printedAllMFTargetsKillIffAllCoronasKill	Every homomorphism from $G$ to an MF group is trivial on $K$ if and only if every corona homomorphism from $G$ is trivial on $K$.
db7009c5a941	366	Corona homomorphisms	lemma	prop:mf-residual-calculus	structural		Let $A$ be a unital $C^*$-algebra and let $\pi\colon G\to\U(A)$ be an injective group homomorphism.
3bd1b6ab184a	366	Corona homomorphisms	lemma	prop:mf-residual-calculus	formalized	GroupApproximation.isCDEOperatorMF_of_faithful_corona_map GroupApproximation.Manuscript.NonMFSentences.PrintedFaithfulCoronaMapGivesMF GroupApproximation.Manuscript.NonMFSentences.printedFaithfulCoronaMapGivesMF	If $A$ embeds in a norm matrix corona, then $G$ is MF\@.
bd2989c81dc3	366	Corona homomorphisms	lemma	prop:mf-residual-calculus	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_appliesToMaximalCanonicalMap GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_appliesToReducedCanonicalMap	In particular, this applies to the canonical group homomorphisms into $\U(C^*_{\max}(G))$ and $\U(C^*_{\mathrm r}(G))$.
46d40014ee9e	378	Corona homomorphisms	proof	prop:mf-residual-calculus	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_coronaImageIsCountableMF	The image of a corona homomorphism is a countable MF group.
6c597e046078	378	Corona homomorphisms	proof	prop:mf-residual-calculus	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_composeMFHomWithCoronaEmbeddingSameKernel	Conversely, compose a homomorphism to an MF group with a corona embedding of its image; the resulting corona homomorphism has the same kernel.
bee886268f33	378	Corona homomorphisms	proof	prop:mf-residual-calculus	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_nonunitalCoronaHomInjectiveOnG	If $\iota$ is an embedding as in the last assertion, then $g\mapsto\iota(\pi(g))+1-\iota(1)$ is a corona homomorphism that is injective on $G$; the complement term allows $\iota$ to be nonunital.
07de7e8a943a	386	Corona homomorphisms		prop:mf-residual-calculus	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_blockSumFamily GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_mfRadicalQuotientResidualTrivial GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_mfRadicalQuotientIsMFAndLargest	For countable $G$ the quotient $G/\operatorname{Rad}_{\mathrm{MF}}(G)$ is again MF, and hence the largest MF quotient of $G$: enumerate its nontrivial elements and separate each by an MF model, and at stage $n$ take the direct sum of the first $n$ models, each carried far enough along its own sequence to have multiplicative defect below $1/n$ on the first $n$ elements while still separating its own element.
8e54f4138ac7	386	Corona homomorphisms		prop:mf-residual-calculus	formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_blockSumFamily	This family is asymptotically multiplicative and separates every nontrivial element.
fd2cafafd8fa	397	Kazhdan transport in normalized Hilbert--Schmidt norm			formalized	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_exactRepresentationCommutantDimensionCount GroupApproximation.Manuscript.NonMFSentences.PrintedExactRepresentationCommutantDimensionCount GroupApproximation.Manuscript.NonMFSentences.printedExactRepresentationCommutantDimensionCount	For an actual representation $\rho\colon G\to\U(d)$ and $u\in G$ with $uLu^{-1}\le L$, the commutant $\mathcal C=\rho(L)'\subseteq M_d(\C)$ satisfies $\rho(u)^*\mathcal C\rho(u)\subseteq\mathcal C$, and the two spaces have the same finite dimension, so the inclusion is an equality; if $c$ commutes with $L$, then $\rho(ucu^{-1})$ commutes with $\rho(L)$, and $\rho$ is trivial on $\mathfrak D_G(L)$.
b1b62a9e3c06	397	Kazhdan transport in normalized Hilbert--Schmidt norm			structural	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_asymptoticRepresentationHasNoExactCommutant	An asymptotic representation has no exact commutant to count.
240357aed76a	397	Kazhdan transport in normalized Hilbert--Schmidt norm			formalized	GroupApproximation.Manuscript.OneSidedMFRadical.CompressionCriterionSentences.manuscriptSentence_kazhdanProjectionAndStableFinitenessReplaceTheCount GroupApproximation.Manuscript.NonMFSentences.PrintedKazhdanProjectionAndStableFinitenessReplaceTheCount GroupApproximation.Manuscript.NonMFSentences.printedKazhdanProjectionAndStableFinitenessReplaceTheCount	Property~\textup{(T)} supplies a Kazhdan projection in its place, and stable finiteness of the corona replaces the dimension count.
399d33df9009	407	Kazhdan transport in normalized Hilbert--Schmidt norm			definition	GroupApproximation.hsNorm	For $a\in M_d(\C)$ write
629f562df6bc	412	Kazhdan transport in normalized Hilbert--Schmidt norm			definition	GroupApproximation.Manuscript.NonMFSentences.PrintedOpAsymptoticRepresentation GroupApproximation.Manuscript.NonMFSentences.normalizeOne GroupApproximation.Manuscript.NonMFSentences.printedAsymptoticRepresentationNormalization GroupApproximation.OpAlmostRepresentation	An \emph{operator norm asymptotic representation} of a group $G$ is a sequence of maps $V_n\colon G\to\U(d_n)$ such that $V_n(1)=1$ and
b093f3c88101	418	Kazhdan transport in normalized Hilbert--Schmidt norm			formalized	GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_hsNullNormalSubgroupPrintedRoute GroupApproximation.Manuscript.NonMFSentences.printedHSNullSubgroup GroupApproximation.Manuscript.NonMFSentences.printedHSNullSubgroup_normal GroupApproximation.Manuscript.NonMFSentences.mem_printedHSNullSubgroup_iff_mem_hsKernel	The elements $g$ with $\hsnorm{V_n(g)-1}\to0$ form a normal subgroup of $G$, because $\hsnorm{a}\le\opnorm{a}$, the Hilbert--Schmidt norm is invariant under adjoints and unitary conjugation, and $\opnorm{V_n(g^{-1})-V_n(g)^*}\to0$:
db30dea6e7f0	427	Kazhdan transport in normalized Hilbert--Schmidt norm			definition	GroupApproximation.Manuscript.OneSidedMFRadical.TransportPrintedCommutant.printedCTwo	For $L\le G$, let
c9b981a3a338	436	Kazhdan transport in normalized Hilbert--Schmidt norm			definition	GroupApproximation.Manuscript.OneSidedMFRadical.TransportPrintedCommutant.printedCTwo	be the Hilbert--Schmidt asymptotic commutant of $V(L)$.
630db09c6f46	436	Kazhdan transport in normalized Hilbert--Schmidt norm			definition	GroupApproximation.Manuscript.NonMFSentences.adSequence GroupApproximation.Manuscript.NonMFSentences.manuscriptSentence_adSequenceBijective GroupApproximation.Manuscript.NonMFSentences.printedAdBijectionOfHSBoundedSequences	Coordinatewise conjugation by $V_n(g)$ defines a bijection, denoted $\operatorname{Ad}(V(g))$, of the Hilbert--Schmidt bounded matrix sequences.
186ab929187a	436	Kazhdan transport in normalized Hilbert--Schmidt norm			definition	GroupApproximation.Manuscript.NonMFSentences.IsCStarFinite GroupApproximation.Manuscript.NonMFSentences.IsCStarStablyFinite	A unital $C^*$-algebra is finite if each of its isometries is unitary, and stably finite if all matrix algebras over it are finite.
6b1c6779ed70	443	Kazhdan transport in normalized Hilbert--Schmidt norm	lemma	lem:stable-finite	formalized	GroupApproximation.NormMatrixCStarCorona GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptNormMatrixCoronaStableFinite	For every sequence of positive integers $(m_n)$, the norm matrix corona
da52971fd39a	447	Kazhdan transport in normalized Hilbert--Schmidt norm	lemma	lem:stable-finite	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptNormMatrixCoronaStableFinite GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptStableFinite GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptSentences114_115_normMatrixCorona_stableFinite	is stably finite.
a594de997cbe	447	Kazhdan transport in normalized Hilbert--Schmidt norm	lemma	lem:stable-finite	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptNormMatrixCoronaStableFinite GroupApproximation.Manuscript.OneSidedMFRadical.manuscriptStableFinite	Consequently, unitarily equivalent projections in a norm matrix corona are equal whenever one is dominated by the other.
fc6ea69c0036	453	Kazhdan transport in normalized Hilbert--Schmidt norm	proof	lem:stable-finite	definition	GroupApproximation.Manuscript.OneSidedMFRadical.stableFiniteCorona	Write $A$ for the displayed corona.
6b308543eb28	453	Kazhdan transport in normalized Hilbert--Schmidt norm	proof	lem:stable-finite	formalized	GroupApproximation.Manuscript.OneSidedMFRadical.sentence_0ac3ff393cfe GroupApproximation.Manuscript.OneSidedMFRadical.sentence_8461ba613634 GroupApproximation.Manuscript.OneSidedMFRadical.sentence_974e2b57e3ef GroupApproximation.Manuscript.OneSidedMFRadical.sentence_ee3d6cbf975d GroupApproximation.Manuscript.OneSidedMFRadical.sentence_fc7ae023c534	If $v^*v=1$ in $A$ and $(x_n)$ is a bounded lift of $v$, then $\opnorm{x_n^*x_n-1}\to0$, so for all large $n$ the matrix $u_n=x_n(x_n^*x_n)^{-1/2}$ is unitary and $\opnorm{u_n-x_n}\to0$; after assigning arbitrary unitary values to the finitely many remaining coordinates, $(u_n)$ is a unitary lift of $v$, and $vv^*=1$.
