OVERFLOW active=3001 total=3198
  TTaTaTaaTaaaTaaaTat -> aaTaaTaaaaTaaaaaaTaaaaaaTaaT
  TTaTaTaaTaaaTaaaTaat -> aaTaaTaaaaTaaaaaaTaaaaaaTaaaaT
  TTaTaTaaTaaaTaaaaTat -> aaTaaTaaaaTaaaaaaTaaaaaaaaTaaT
  aTTAAt -> AAAT
  aTTATAt -> ATAAT
  TTaTAt -> aaTAAT
  tATAtaTATAt -> AtATAtAT
  TTATaaaat -> AATaaaaaaaaT
  TTATaaaaat -> AATaaaaaaaaaaT
  TTATaaaaaat -> AATaaaaaaaaaaaaT
  TTATaaaaaaat -> AATaaaaaaaaaaaaaaT
  TTATaaaaaaaat -> AATaaaaaaaaaaaaaaaaT
  aTTAATat -> AAATaaT
  aTTATATat -> ATAATaaT
  TTaTATat -> aaTAATaaT
  tATAtaTATATat -> AtATAtATaaT
  TTATaTaaaat -> AATaaTaaaaaaaaT
  TTATaTaaaaat -> AATaaTaaaaaaaaaaT
  TTATaTaaaaaat -> AATaaTaaaaaaaaaaaaT
  TTATaTaaaaaaat -> AATaaTaaaaaaaaaaaaaaT
  TTATaTaaaaaaaat -> AATaaTaaaaaaaaaaaaaaaaT
  aTTAATaat -> AAATaaaaT
  aTTATATaat -> ATAATaaaaT
  TTaTATaat -> aaTAATaaaaT
  tATAtaTATATaat -> AtATAtATaaaaT
  TTATaaTaaaat -> AATaaaaTaaaaaaaaT
  TTATaaTaaaaat -> AATaaaaTaaaaaaaaaaT
  TTATaaTaaaaaat -> AATaaaaTaaaaaaaaaaaaT
  TTATaaTaaaaaaat -> AATaaaaTaaaaaaaaaaaaaaT
  TTATaaTaaaaaaaat -> AATaaaaTaaaaaaaaaaaaaaaaT
  aTTAATaTat -> AAATaaTaaT
  aTTATATaTat -> ATAATaaTaaT
  TTaTATaTat -> aaTAATaaTaaT
  tATAtaTATATaTat -> AtATAtATaaTaaT
  TTATaTaTaaaat -> AATaaTaaTaaaaaaaaT
  TTATaTaTaaaaat -> AATaaTaaTaaaaaaaaaaT
  TTATaTaTaaaaaat -> AATaaTaaTaaaaaaaaaaaaT
  TTATaTaTaaaaaaat -> AATaaTaaTaaaaaaaaaaaaaaT
  TTATaTaTaaaaaaaat -> AATaaTaaTaaaaaaaaaaaaaaaaT
  aTTAATaTaat -> AAATaaTaaaaT
  aTTATATaTaat -> ATAATaaTaaaaT
  TTaTATaTaat -> aaTAATaaTaaaaT
  tATAtaTATATaTaat -> AtATAtATaaTaaaaT
  TTATaTaaTaaaat -> AATaaTaaaaTaaaaaaaaT
  TTATaTaaTaaaaat -> AATaaTaaaaTaaaaaaaaaaT
  TTATaTaaTaaaaaat -> AATaaTaaaaTaaaaaaaaaaaaT
  TTATaTaaTaaaaaaat -> AATaaTaaaaTaaaaaaaaaaaaaaT
  TTATaTaaTaaaaaaaat -> AATaaTaaaaTaaaaaaaaaaaaaaaaT
  aTTAATaaTat -> AAATaaaaTaaT
  aTTATATaaTat -> ATAATaaaaTaaT
  TTaTATaaTat -> aaTAATaaaaTaaT
  tATAtaTATATaaTat -> AtATAtATaaaaTaaT
  TTATaaTaTaaaat -> AATaaaaTaaTaaaaaaaaT
  TTATaaTaTaaaaat -> AATaaaaTaaTaaaaaaaaaaT
  TTATaaTaTaaaaaat -> AATaaaaTaaTaaaaaaaaaaaaT
  TTATaaTaTaaaaaaat -> AATaaaaTaaTaaaaaaaaaaaaaaT
  TTATaaTaTaaaaaaaat -> AATaaaaTaaTaaaaaaaaaaaaaaaaT
  aTTAATaTaTat -> AAATaaTaaTaaT
  aTTATATaTaTat -> ATAATaaTaaTaaT
  TTaTATaTaTat -> aaTAATaaTaaTaaT
  tATAtaTATATaTaTat -> AtATAtATaaTaaTaaT
  TTATaTaTaTaaaat -> AATaaTaaTaaTaaaaaaaaT
  TTATaTaTaTaaaaat -> AATaaTaaTaaTaaaaaaaaaaT
  TTATaTaTaTaaaaaat -> AATaaTaaTaaTaaaaaaaaaaaaT
  TTATaTaTaTaaaaaaat -> AATaaTaaTaaTaaaaaaaaaaaaaaT
  TTATaTaTaTaaaaaaaat -> AATaaTaaTaaTaaaaaaaaaaaaaaaaT
  aTTAATaTaTaat -> AAATaaTaaTaaaaT
  aTTATATaTaTaat -> ATAATaaTaaTaaaaT
  TTaTATaTaTaat -> aaTAATaaTaaTaaaaT
  tATAtaTATATaTaTaat -> AtATAtATaaTaaTaaaaT
  TTATaTaTaaTaaaat -> AATaaTaaTaaaaTaaaaaaaaT
  TTATaTaTaaTaaaaat -> AATaaTaaTaaaaTaaaaaaaaaaT
  TTATaTaTaaTaaaaaat -> AATaaTaaTaaaaTaaaaaaaaaaaaT
  TTATaTaTaaTaaaaaaat -> AATaaTaaTaaaaTaaaaaaaaaaaaaaT
  aTTATaaaaTaat -> ATaaaaaaaaTaaaaT
  TTaaaaTaaTat -> aaaaaaaaTaaaaTaaT
  TTaaaaTaaTaat -> aaaaaaaaTaaaaTaaaaT
  TTaaaaTaaTaaat -> aaaaaaaaTaaaaTaaaaaaT
  tATAtaTATaaaaTaat -> AtATAtaaaaaaaaaTaaaaT
  TTaaaaTaaTaaaat -> aaaaaaaaTaaaaTaaaaaaaaT
  TTaaaaTaaTaaaaat -> aaaaaaaaTaaaaTaaaaaaaaaaT
  TTaaaaTaaTaaaaaat -> aaaaaaaaTaaaaTaaaaaaaaaaaaT
  TTaaaaTaaTaaaaaaat -> aaaaaaaaTaaaaTaaaaaaaaaaaaaaT
  aTTATaaaaTaaat -> ATaaaaaaaaTaaaaaaT
  TTaaaaTaaaTat -> aaaaaaaaTaaaaaaTaaT
  TTaaaaTaaaTaat -> aaaaaaaaTaaaaaaTaaaaT
  TTaaaaTaaaTaaat -> aaaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaaaaTaaat -> AtATAtaaaaaaaaaTaaaaaaT
  TTaaaaTaaaTaaaat -> aaaaaaaaTaaaaaaTaaaaaaaaT
  TTaaaaTaaaTaaaaat -> aaaaaaaaTaaaaaaTaaaaaaaaaaT
  TTaaaaTaaaTaaaaaat -> aaaaaaaaTaaaaaaTaaaaaaaaaaaaT
  aTTATaaaaTaaaat -> ATaaaaaaaaTaaaaaaaaT
  TTaaaaTaaaaTat -> aaaaaaaaTaaaaaaaaTaaT
  TTaaaaTaaaaTaat -> aaaaaaaaTaaaaaaaaTaaaaT
  TTaaaaTaaaaTaaat -> aaaaaaaaTaaaaaaaaTaaaaaaT
  tATAtaTATaaaaTaaaat -> AtATAtaaaaaaaaaTaaaaaaaaT
  TTaaaaTaaaaTaaaat -> aaaaaaaaTaaaaaaaaTaaaaaaaaT
  TTaaaaTaaaaTaaaaat -> aaaaaaaaTaaaaaaaaTaaaaaaaaaaT
  TTaaaaaaaaat -> aaaaaaaaaaaaaaaaaaT
  TTATaaaaaaaaat -> AATaaaaaaaaaaaaaaaaaaT
  TTaTaaaaaaaaat -> aaTaaaaaaaaaaaaaaaaaaT
  TTaaTaaaaaaaaat -> aaaaTaaaaaaaaaaaaaaaaaaT
  TTATaTaaaaaaaaat -> AATaaTaaaaaaaaaaaaaaaaaaT
  TTaTaTaaaaaaaaat -> aaTaaTaaaaaaaaaaaaaaaaaaT
  TTaaaTaaaaaaaaat -> aaaaaaTaaaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaaaTAtaTAtA -> TaaaaaaaaatAtATAt
  TTATaaTaaaaaaaaat -> AATaaaaTaaaaaaaaaaaaaaaaaaT
  TTaTaaTaaaaaaaaat -> aaTaaaaTaaaaaaaaaaaaaaaaaaT
  TTaaTaTaaaaaaaaat -> aaaaTaaTaaaaaaaaaaaaaaaaaaT
  aTAtATATaaaaaaaaat -> TAtaTAtaaaaaaaaaaaaaaaaaT
  ATAtaTATaaaaaaaaat -> TAtATAtaaaaaaaaaaaaaaaaaaaT
  TTaaaaTaaaaaaaaat -> aaaaaaaaTaaaaaaaaaaaaaaaaaaT
  TTATaTaTaaaaaaaaat -> AATaaTaaTaaaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaaaTAtaTAtaT -> TaaaaaaaaatAtATATat
  TTaTaTaTaaaaaaaaat -> aaTaaTaaTaaaaaaaaaaaaaaaaaaT
  TTaTaaaTaaaaaaaaat -> aaTaaaaaaTaaaaaaaaaaaaaaaaaaT
  TTaaaTaTaaaaaaaaat -> aaaaaaTaaTaaaaaaaaaaaaaaaaaaT
  TTaaTaaTaaaaaaaaat -> aaaaTaaaaTaaaaaaaaaaaaaaaaaaT
  TTaaaaaTaaaaaaaaat -> aaaaaaaaaaTaaaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaaaaaaaaaaaaaaT -> Taaaaaaaaaaaaaat
  aTAtATATaTaaaaaaaaat -> TAtaTAtaTaaaaaaaaaaaaaaaaaaT
  taTAtaTATaaaaaaaaat -> TatAtATAtaaaaaaaaaaaaaaaaaaaT
  TTATaaTaTaaaaaaaaat -> AATaaaaTaaTaaaaaaaaaaaaaaaaaaT
  TTATaTaaTaaaaaaaaat -> AATaaTaaaaTaaaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaaaTAtaTAtaaaT -> TaaaaaaaaatAtATATaat
  TTaaTaTaTaaaaaaaaat -> aaaaTaaTaaTaaaaaaaaaaaaaaaaaaT
  TTaTaaTaTaaaaaaaaat -> aaTaaaaTaaTaaaaaaaaaaaaaaaaaaT
  TTaTaTaaTaaaaaaaaat -> aaTaaTaaaaTaaaaaaaaaaaaaaaaaaT
  ATAtaTATaTaaaaaaaaat -> TAtATAtaaaTaaaaaaaaaaaaaaaaaaT
  aTAtATATaaTaaaaaaaaat -> TAtaTAtaaaTaaaaaaaaaaaaaaaaaaT
  taaaTAtaTATaaaaaaaaat -> TaatAtATAtaaaaaaaaaaaaaaaaaaaT
  aTTATaaaaTaaaaat -> ATaaaaaaaaTaaaaaaaaaaT
  TTaaaaTaaaaaTat -> aaaaaaaaTaaaaaaaaaaTaaT
  TTaaaaTaaaaaTaat -> aaaaaaaaTaaaaaaaaaaTaaaaT
  TTaaaaTaaaaaTaaat -> aaaaaaaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaaaaTaaaaat -> AtATAtaaaaaaaaaTaaaaaaaaaaT
  TTaaaaTaaaaaTaaaat -> aaaaaaaaTaaaaaaaaaaTaaaaaaaaT
  aTTAATaaat -> AAATaaaaaaT
  aTTATATaaat -> ATAATaaaaaaT
  TTaTATaaat -> aaTAATaaaaaaT
  TTATaaaTaat -> AATaaaaaaTaaaaT
  TTATaaaTaaat -> AATaaaaaaTaaaaaaT
  tATAtaTATATaaat -> AtATAtATaaaaaaT
  TTATaaaTaaaat -> AATaaaaaaTaaaaaaaaT
  TTATaaaTaaaaat -> AATaaaaaaTaaaaaaaaaaT
  TTATaaaTaaaaaat -> AATaaaaaaTaaaaaaaaaaaaT
  TTATaaaTaaaaaaat -> AATaaaaaaTaaaaaaaaaaaaaaT
  TTATaaaTaaaaaaaat -> AATaaaaaaTaaaaaaaaaaaaaaaaT
  TTATaaaTaaaaaaaaat -> AATaaaaaaTaaaaaaaaaaaaaaaaaaT
  aTTATaaaTaaTat -> ATaaaaaaTaaaaTaaT
  TTaaaTaaTaTat -> aaaaaaTaaaaTaaTaaT
  TTaaaTaaTaTaat -> aaaaaaTaaaaTaaTaaaaT
  TTaaaTaaTaTaaat -> aaaaaaTaaaaTaaTaaaaaaT
  tATAtaTATaaaTaaTat -> AtATAtaaaaaaaTaaaaTaaT
  TTaaaTaaTaTaaaat -> aaaaaaTaaaaTaaTaaaaaaaaT
  TTaaaTaaTaTaaaaat -> aaaaaaTaaaaTaaTaaaaaaaaaaT
  TTaaaTaaTaTaaaaaat -> aaaaaaTaaaaTaaTaaaaaaaaaaaaT
  TTaaaTaaTaTaaaaaaat -> aaaaaaTaaaaTaaTaaaaaaaaaaaaaaT
  aTTATaaaTaaTaat -> ATaaaaaaTaaaaTaaaaT
  TTaaaTaaTaaTat -> aaaaaaTaaaaTaaaaTaaT
  TTaaaTaaTaaTaat -> aaaaaaTaaaaTaaaaTaaaaT
  TTaaaTaaTaaTaaat -> aaaaaaTaaaaTaaaaTaaaaaaT
  tATAtaTATaaaTaaTaat -> AtATAtaaaaaaaTaaaaTaaaaT
  TTaaaTaaTaaTaaaat -> aaaaaaTaaaaTaaaaTaaaaaaaaT
  TTaaaTaaTaaTaaaaat -> aaaaaaTaaaaTaaaaTaaaaaaaaaaT
  TTaaaTaaTaaTaaaaaat -> aaaaaaTaaaaTaaaaTaaaaaaaaaaaaT
  aTTATaaaTaaTaaat -> ATaaaaaaTaaaaTaaaaaaT
  TTaaaTaaTaaaTat -> aaaaaaTaaaaTaaaaaaTaaT
  TTaaaTaaTaaaTaat -> aaaaaaTaaaaTaaaaaaTaaaaT
  TTaaaTaaTaaaTaaat -> aaaaaaTaaaaTaaaaaaTaaaaaaT
  tATAtaTATaaaTaaTaaat -> AtATAtaaaaaaaTaaaaTaaaaaaT
  TTaaaTaaTaaaTaaaat -> aaaaaaTaaaaTaaaaaaTaaaaaaaaT
  TTaaaTaaTaaaTaaaaat -> aaaaaaTaaaaTaaaaaaTaaaaaaaaaaT
  aTTATaaaTaaTaaaat -> ATaaaaaaTaaaaTaaaaaaaaT
  TTaaaTaaTaaaaTat -> aaaaaaTaaaaTaaaaaaaaTaaT
  TTaaaTaaTaaaaTaat -> aaaaaaTaaaaTaaaaaaaaTaaaaT
  TTaaaTaaTaaaaTaaat -> aaaaaaTaaaaTaaaaaaaaTaaaaaaT
  tATAtaTATaaaTaaTaaaat -> AtATAtaaaaaaaTaaaaTaaaaaaaaT
  TTaaaTaaTaaaaTaaaat -> aaaaaaTaaaaTaaaaaaaaTaaaaaaaaT
  aTTATaaaTaaTaaaaat -> ATaaaaaaTaaaaTaaaaaaaaaaT
  TTaaaTaaTaaaaaTat -> aaaaaaTaaaaTaaaaaaaaaaTaaT
  TTaaaTaaTaaaaaTaat -> aaaaaaTaaaaTaaaaaaaaaaTaaaaT
  TTaaaTaaTaaaaaTaaat -> aaaaaaTaaaaTaaaaaaaaaaTaaaaaaT
  tATAtaTATaaaTaaTaaaaat -> AtATAtaaaaaaaTaaaaTaaaaaaaaaaT
  TTaaaaaaTat -> aaaaaaaaaaaaTaaT
  TTaaaaaaTaat -> aaaaaaaaaaaaTaaaaT
  TTaaaaaaTaaat -> aaaaaaaaaaaaTaaaaaaT
  TTaaaaaaTaaaat -> aaaaaaaaaaaaTaaaaaaaaT
  TTaaaaaaTaaaaat -> aaaaaaaaaaaaTaaaaaaaaaaT
  TTaaaaaaTaaaaaat -> aaaaaaaaaaaaTaaaaaaaaaaaaT
  TTaaaaaaTaaaaaaat -> aaaaaaaaaaaaTaaaaaaaaaaaaaaT
  TTaaaaaaTaaaaaaaat -> aaaaaaaaaaaaTaaaaaaaaaaaaaaaaT
  TTaTaaaaaaTat -> aaTaaaaaaaaaaaaTaaT
  TTaTaaaaaaTaat -> aaTaaaaaaaaaaaaTaaaaT
  TTaTaaaaaaTaaat -> aaTaaaaaaaaaaaaTaaaaaaT
  TTaTaaaaaaTaaaat -> aaTaaaaaaaaaaaaTaaaaaaaaT
  TTaTaaaaaaTaaaaat -> aaTaaaaaaaaaaaaTaaaaaaaaaaT
  TTaTaaaaaaTaaaaaat -> aaTaaaaaaaaaaaaTaaaaaaaaaaaaT
  TTaaTaaaaaaTat -> aaaaTaaaaaaaaaaaaTaaT
  TTaaTaaaaaaTaat -> aaaaTaaaaaaaaaaaaTaaaaT
  TTaaTaaaaaaTaaat -> aaaaTaaaaaaaaaaaaTaaaaaaT
  TTaaTaaaaaaTaaaat -> aaaaTaaaaaaaaaaaaTaaaaaaaaT
  TTaaTaaaaaaTaaaaat -> aaaaTaaaaaaaaaaaaTaaaaaaaaaaT
  TTaTaTaaaaaaTat -> aaTaaTaaaaaaaaaaaaTaaT
  TTaTaTaaaaaaTaat -> aaTaaTaaaaaaaaaaaaTaaaaT
  TTaTaTaaaaaaTaaat -> aaTaaTaaaaaaaaaaaaTaaaaaaT
  TTaTaTaaaaaaTaaaat -> aaTaaTaaaaaaaaaaaaTaaaaaaaaT
  TTaTaTaaaaaaTaaaaat -> aaTaaTaaaaaaaaaaaaTaaaaaaaaaaT
  TTaaaTaaaaaaTat -> aaaaaaTaaaaaaaaaaaaTaaT
  TTaaaTaaaaaaTaat -> aaaaaaTaaaaaaaaaaaaTaaaaT
  TTaaaTaaaaaaTaaat -> aaaaaaTaaaaaaaaaaaaTaaaaaaT
  TTaaaTaaaaaaTaaaat -> aaaaaaTaaaaaaaaaaaaTaaaaaaaaT
  TTaTaaTaaaaaaTat -> aaTaaaaTaaaaaaaaaaaaTaaT
  TTaTaaTaaaaaaTaat -> aaTaaaaTaaaaaaaaaaaaTaaaaT
  TTaTaaTaaaaaaTaaat -> aaTaaaaTaaaaaaaaaaaaTaaaaaaT
  TTaTaaTaaaaaaTaaaat -> aaTaaaaTaaaaaaaaaaaaTaaaaaaaaT
  TTaaTaTaaaaaaTat -> aaaaTaaTaaaaaaaaaaaaTaaT
  TTaaTaTaaaaaaTaat -> aaaaTaaTaaaaaaaaaaaaTaaaaT
  TTaaTaTaaaaaaTaaat -> aaaaTaaTaaaaaaaaaaaaTaaaaaaT
  TTaaTaTaaaaaaTaaaat -> aaaaTaaTaaaaaaaaaaaaTaaaaaaaaT
  aTTATaaaaTaaaaaat -> ATaaaaaaaaTaaaaaaaaaaaaT
  TTaaaaTaaaaaaTat -> aaaaaaaaTaaaaaaaaaaaaTaaT
  TTaaaaTaaaaaaTaat -> aaaaaaaaTaaaaaaaaaaaaTaaaaT
  TTaaaaTaaaaaaTaaat -> aaaaaaaaTaaaaaaaaaaaaTaaaaaaT
  tATAtaTATaaaaTaaaaaat -> AtATAtaaaaaaaaaTaaaaaaaaaaaaT
  TTaaaaaaaaaat -> aaaaaaaaaaaaaaaaaaaaT
  TTATaaaaaaaaaat -> AATaaaaaaaaaaaaaaaaaaaaT
  TTaTaaaaaaaaaat -> aaTaaaaaaaaaaaaaaaaaaaaT
  TTaaTaaaaaaaaaat -> aaaaTaaaaaaaaaaaaaaaaaaaaT
  TTATaTaaaaaaaaaat -> AATaaTaaaaaaaaaaaaaaaaaaaaT
  TTaTaTaaaaaaaaaat -> aaTaaTaaaaaaaaaaaaaaaaaaaaT
  TTaaaTaaaaaaaaaat -> aaaaaaTaaaaaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaaaaaTAtaTAtA -> TaaaaaaaaaatAtATAt
  TTATaaTaaaaaaaaaat -> AATaaaaTaaaaaaaaaaaaaaaaaaaaT
  TTaTaaTaaaaaaaaaat -> aaTaaaaTaaaaaaaaaaaaaaaaaaaaT
  TTaaTaTaaaaaaaaaat -> aaaaTaaTaaaaaaaaaaaaaaaaaaaaT
  aTAtATATaaaaaaaaaat -> TAtaTAtaaaaaaaaaaaaaaaaaaaT
  ATAtaTATaaaaaaaaaat -> TAtATAtaaaaaaaaaaaaaaaaaaaaaT
  TTaaaaTaaaaaaaaaat -> aaaaaaaaTaaaaaaaaaaaaaaaaaaaaT
  TTATaTaTaaaaaaaaaat -> AATaaTaaTaaaaaaaaaaaaaaaaaaaaT
  taaaaaaaaaaaaaaaaaaaTAtaTAtaT -> TaaaaaaaaaatAtATATat
  TTaTaTaTaaaaaaaaaat -> aaTaaTaaTaaaaaaaaaaaaaaaaaaaaT
  aTAtATATaTaaaaaaaaaat -> TAtaTAtaTaaaaaaaaaaaaaaaaaaaaT
  TTaTaTaTaaaaaaTat -> aaTaaTaaTaaaaaaaaaaaaTaaT
  TTaTaTaTaaaaaaTaat -> aaTaaTaaTaaaaaaaaaaaaTaaaaT
  TTaTaTaTaaaaaaTaaat -> aaTaaTaaTaaaaaaaaaaaaTaaaaaaT
  TTaTaaaTaaaaaaTat -> aaTaaaaaaTaaaaaaaaaaaaTaaT
  TTaTaaaTaaaaaaTaat -> aaTaaaaaaTaaaaaaaaaaaaTaaaaT
  TTaTaaaTaaaaaaTaaat -> aaTaaaaaaTaaaaaaaaaaaaTaaaaaaT
  tATAtaTATaTaaaTaaaaaat -> AtATAtaaaTaaaaaaTaaaaaaaaaaaaT
  TTaaaTaTaaaaaaTat -> aaaaaaTaaTaaaaaaaaaaaaTaaT
  TTaaaTaTaaaaaaTaat -> aaaaaaTaaTaaaaaaaaaaaaTaaaaT
  TTaaaTaTaaaaaaTaaat -> aaaaaaTaaTaaaaaaaaaaaaTaaaaaaT
  tATAtaTATaaaTaTaaaaaat -> AtATAtaaaaaaaTaaTaaaaaaaaaaaaT
  TTaaTaaTaaaaaaTat -> aaaaTaaaaTaaaaaaaaaaaaTaaT
  TTaaTaaTaaaaaaTaat -> aaaaTaaaaTaaaaaaaaaaaaTaaaaT
  TTaaTaaTaaaaaaTaaat -> aaaaTaaaaTaaaaaaaaaaaaTaaaaaaT
  tATAtaTATaaTaaTaaaaaat -> AtATAtaaaaaTaaaaTaaaaaaaaaaaaT
  taTAtaTATaaaaaaTat -> TatAtATAtaaaaaaaaaaaaaTaaT
  taTAtaTATaaaaaaTaat -> TatAtATAtaaaaaaaaaaaaaTaaaaT
  taTAtaTATaaaaaaTaaat -> TatAtATAtaaaaaaaaaaaaaTaaaaaaT
  TAtaTAAtaTATaaaaaat -> TATatAtATAAtaaaaaaaaaaaaaT
  TTaaTaTaTaaaaaaTat -> aaaaTaaTaaTaaaaaaaaaaaaTaaT
  TTaaTaTaTaaaaaaTaat -> aaaaTaaTaaTaaaaaaaaaaaaTaaaaT
  TTaTaaTaTaaaaaaTat -> aaTaaaaTaaTaaaaaaaaaaaaTaaT
  TTaTaaTaTaaaaaaTaat -> aaTaaaaTaaTaaaaaaaaaaaaTaaaaT
  TTaTaTaaTaaaaaaTat -> aaTaaTaaaaTaaaaaaaaaaaaTaaT
  TTaTaTaaTaaaaaaTaat -> aaTaaTaaaaTaaaaaaaaaaaaTaaaaT
  aTTATaaaTaaTaaaaaat -> ATaaaaaaTaaaaTaaaaaaaaaaaaT
  TTaaaTaaTaaaaaaTat -> aaaaaaTaaaaTaaaaaaaaaaaaTaaT
  TTaaaTaaTaaaaaaTaat -> aaaaaaTaaaaTaaaaaaaaaaaaTaaaaT
  TTaaTaaaTaaaaaaTat -> aaaaTaaaaaaTaaaaaaaaaaaaTaaT
  TTaaTaaaTaaaaaaTaat -> aaaaTaaaaaaTaaaaaaaaaaaaTaaaaT
  TTaTaTaTaTaaaaaaTat -> aaTaaTaaTaaTaaaaaaaaaaaaTaaT
  TTaTaTaTaTaaaaaaTaat -> aaTaaTaaTaaTaaaaaaaaaaaaTaaaaT
  TTaTaTaaaTaaaaaaTat -> aaTaaTaaaaaaTaaaaaaaaaaaaTaaT
  TTaTaaTaaTaaaaaaTat -> aaTaaaaTaaaaTaaaaaaaaaaaaTaaT
  TTaaTaTaaTaaaaaaTat -> aaaaTaaTaaaaTaaaaaaaaaaaaTaaT
  taTAtaTATaTaaaaaaTat -> TatAtATAtaaaTaaaaaaaaaaaaTaaT
  ttaaaTAtaTATaTaaaaaat -> aatAtATAtaaaTaaaaaaaaaaaaT
  TAtaTAAtaTATaTaaaaaat -> TATatAtATAAtaaaTaaaaaaaaaaaaT
  TTaTaTaaTaTaaaaaaTat -> aaTaaTaaaaTaaTaaaaaaaaaaaaTaaT
  TTaTaTaTaaTaaaaaaTat -> aaTaaTaaTaaaaTaaaaaaaaaaaaTaaT
  ttaaaTAtaTATaaTaaaaaat -> aatAtATAtaaaaaTaaaaaaaaaaaaT
  aTTATaaaTaaaTat -> ATaaaaaaTaaaaaaTaaT
  TTaaaTaaaTaTat -> aaaaaaTaaaaaaTaaTaaT
  TTaaaTaaaTaTaat -> aaaaaaTaaaaaaTaaTaaaaT
  TTaaaTaaaTaTaaat -> aaaaaaTaaaaaaTaaTaaaaaaT
  tATAtaTATaaaTaaaTat -> AtATAtaaaaaaaTaaaaaaTaaT
  TTaaaTaaaTaTaaaat -> aaaaaaTaaaaaaTaaTaaaaaaaaT
  TTaaaTaaaTaTaaaaat -> aaaaaaTaaaaaaTaaTaaaaaaaaaaT
  TTaaaTaaaTaTaaaaaat -> aaaaaaTaaaaaaTaaTaaaaaaaaaaaaT
  aTTATaaaTaaaTaat -> ATaaaaaaTaaaaaaTaaaaT
  TTaaaTaaaTaaTat -> aaaaaaTaaaaaaTaaaaTaaT
  TTaaaTaaaTaaTaat -> aaaaaaTaaaaaaTaaaaTaaaaT
  TTaaaTaaaTaaTaaat -> aaaaaaTaaaaaaTaaaaTaaaaaaT
  tATAtaTATaaaTaaaTaat -> AtATAtaaaaaaaTaaaaaaTaaaaT
  TTaaaTaaaTaaTaaaat -> aaaaaaTaaaaaaTaaaaTaaaaaaaaT
  TTaaaTaaaTaaTaaaaat -> aaaaaaTaaaaaaTaaaaTaaaaaaaaaaT
  aTTATaaaTaaaTaaat -> ATaaaaaaTaaaaaaTaaaaaaT
  TTaaaTaaaTaaaTat -> aaaaaaTaaaaaaTaaaaaaTaaT
  TTaaaTaaaTaaaTaat -> aaaaaaTaaaaaaTaaaaaaTaaaaT
  TTaaaTaaaTaaaTaaat -> aaaaaaTaaaaaaTaaaaaaTaaaaaaT
  tATAtaTATaaaTaaaTaaat -> AtATAtaaaaaaaTaaaaaaTaaaaaaT
  TTaaaTaaaTaaaTaaaat -> aaaaaaTaaaaaaTaaaaaaTaaaaaaaaT
  aTTATaaaTaaaTaaaat -> ATaaaaaaTaaaaaaTaaaaaaaaT
  TTaaaTaaaTaaaaTat -> aaaaaaTaaaaaaTaaaaaaaaTaaT
  TTaaaTaaaTaaaaTaat -> aaaaaaTaaaaaaTaaaaaaaaTaaaaT
  TTaaaTaaaTaaaaTaaat -> aaaaaaTaaaaaaTaaaaaaaaTaaaaaaT
  tATAtaTATaaaTaaaTaaaat -> AtATAtaaaaaaaTaaaaaaTaaaaaaaaT
  aTTATaaaTaaaTaaaaat -> ATaaaaaaTaaaaaaTaaaaaaaaaaT
  TTaaaTaaaTaaaaaTat -> aaaaaaTaaaaaaTaaaaaaaaaaTaaT
  TTaaaTaaaTaaaaaTaat -> aaaaaaTaaaaaaTaaaaaaaaaaTaaaaT
  aTTATaaaTaaaTaaaaaat -> ATaaaaaaTaaaaaaTaaaaaaaaaaaaT
  TTaaaTaaaTaaaaaaTat -> aaaaaaTaaaaaaTaaaaaaaaaaaaTaaT
  aTTATaTaaaaTat -> ATaaTaaaaaaaaTaaT
  TTaTaaaaTaTat -> aaTaaaaaaaaTaaTaaT
  TTaTaaaaTaTaat -> aaTaaaaaaaaTaaTaaaaT
  TTaTaaaaTaTaaat -> aaTaaaaaaaaTaaTaaaaaaT
  tATAtaTATaTaaaaTat -> AtATAtaaaTaaaaaaaaTaaT
  TTaTaaaaTaTaaaat -> aaTaaaaaaaaTaaTaaaaaaaaT
  TTaTaaaaTaTaaaaat -> aaTaaaaaaaaTaaTaaaaaaaaaaT
  TTaTaaaaTaTaaaaaat -> aaTaaaaaaaaTaaTaaaaaaaaaaaaT
  TTaTaaaaTaTaaaaaaat -> aaTaaaaaaaaTaaTaaaaaaaaaaaaaaT
  aTTATaTaaaaTaat -> ATaaTaaaaaaaaTaaaaT
  TTaTaaaaTaaTat -> aaTaaaaaaaaTaaaaTaaT
  TTaTaaaaTaaTaat -> aaTaaaaaaaaTaaaaTaaaaT
  TTaTaaaaTaaTaaat -> aaTaaaaaaaaTaaaaTaaaaaaT
  tATAtaTATaTaaaaTaat -> AtATAtaaaTaaaaaaaaTaaaaT
  TTaTaaaaTaaTaaaat -> aaTaaaaaaaaTaaaaTaaaaaaaaT
  TTaTaaaaTaaTaaaaat -> aaTaaaaaaaaTaaaaTaaaaaaaaaaT
